UserID,Age,UserSegment,Recency,Account,LastProduct 
940,32,A,Inactive,1,Money
941,32,B,Active,0,Money
942,25,C,Inactive,0,Money
943,38,A,Active,1,Car
944,28,A,Active,1,Home
945,33,A,Active,0,Home
946,38,B,Inactive,0,Car 
947,55,B,Dormant,0,Car
948,33,A,Active,1,Money
949,60,A,Active,1,Car
950,61,C,Dormant,1,Car
951,33,C,Dormant,1,Car 
952,41,A,Active,0,Home
953,42,A,Active,1,Car
954,33,A,Active,0,Car
955,45,A,Active,0,Car
956,53,A,Active,1,Money 
957,27,A,Active,0,Car 
958,48,A,Active,0,Money
959,37,B,Inactive,1,Home
960,37,B,Active,0,Home
961,56,A,Active,0,Car 
962,28,A,Active,1,Money 
963,42,A,Active,0,Home
964,34,A,Active,1,Home
965,27,C,Inactive,1,Car
966,38,B,Inactive,1,Car 
967,37,B,Inactive,1,Money
968,33,A,Active,1,Car
969,27,A,Active,1,Car
970,24,B,Active,0,Car
971,47,C,Dormant,1,Money
972,56,C,Active,0,Money
973,31,A,Active,0,Car
974,64,B,Active,1,Money
975,42,B,Active,1,Car
976,25,A,Active,1,Car
977,51,B,Dormant,0,Car
978,28,A,Active,1,Car 
979,22,A,Active,0,Car
980,62,A,Inactive,1,Car
981,63,B,Inactive,0,Money 
982,40,A,Active,0,Car
983,61,A,Active,1,Home
984,46,B,Active,0,Car
985,31,C,Dormant,1,Home
986,46,C,Dormant,0,Money 
987,42,A,Active,0,Money 
988,46,C,Dormant,0,Car 
989,28,C,Dormant,1,Money 
990,38,A,Active,1,Car
991,39,A,Active,1,Home
992,37,B,Active,0,Car
993,69,B,Active,0,Money 
994,24,B,Active,1,Home
995,44,C,Dormant,1,Home
996,23,C,Active,1,Money
997,40,A,Active,1,Home
998,49,B,Active,1,Car
999,41,A,Active,0,Money
1000,33,B,Active,0,Car
1001,28,B,Active,0,Car
1002,52,A,Active,0,Money 
1003,49,A,Active,0,Home
1004,55,A,Active,0,Money
1005,32,A,Active,1,Car
1006,33,C,Active,1,Car
1007,62,C,Inactive,1,Home
1008,33,B,Active,1,Car
1009,31,A,Active,1,Home
1010,42,B,Active,0,Home
1011,54,A,Active,0,Money 
1012,49,A,Active,0,Money
1013,32,C,Inactive,0,Car 
1014,20,C,Active,1,Money 
1015,48,A,Active,0,Car
1016,42,A,Active,0,Car 
1017,32,C,Active,1,Car
1018,48,A,Active,1,Car
1019,45,A,Active,0,Car
1020,46,B,Active,1,Home
1021,49,B,Active,1,Car
1022,24,B,Active,0,Money 
1023,47,A,Active,0,Money 
1024,54,A,Active,1,Car 
1025,33,B,Active,0,Car
1026,46,C,Dormant,0,Car
1027,61,A,Active,0,Money
1028,26,A,Active,1,Money
1029,51,A,Active,0,Home
1030,36,B,Inactive,1,Car
1031,22,C,Dormant,0,Car
1032,55,A,Active,1,Car
1033,32,A,Active,0,Car
1034,37,B,Active,1,Car
1035,54,B,Active,0,Car 
1036,29,B,Active,1,Car
1037,31,B,Active,1,Car 
1038,27,C,Dormant,1,Car
1039,35,B,Dormant,0,Car
1040,32,A,Active,1,Car
1041,28,A,Active,1,Car
1042,54,B,Inactive,0,Home
1043,39,B,Inactive,0,Car 
1044,25,B,Active,0,Car
1045,42,C,Inactive,1,Car
1046,43,A,Active,0,Car
1047,50,B,Dormant,0,Car
1048,68,B,Active,0,Home
1049,64,B,Active,0,Car
1050,49,A,Active,0,Car
1051,28,NULL,NULL,0,0
1052,23,A,Active,1,Money 
1053,35,A,Active,1,Home
1054,65,B,Active,0,Home
1055,31,B,Active,1,Car
1056,48,A,Active,0,Car
1057,56,A,Active,0,Car
1058,57,C,Active,0,Car
1059,45,A,Inactive,0,Home
1060,25,A,Active,0,Home
1061,32,C,Active,0,Home
1062,71,C,Dormant,1,Money
1063,29,A,Active,1,Money
1064,68,B,Active,0,Home
1065,25,B,Active,1,Car
1066,20,C,Dormant,0,Car 
1067,65,B,Active,0,Home
1068,30,C,Inactive,1,Home
1069,45,A,Active,1,Money 
1070,30,A,Active,0,Home
1071,50,A,Active,0,Money 
1072,23,B,Dormant,1,Car
1073,22,A,Active,1,Home
1074,25,A,Active,1,Money
1075,27,A,Active,1,Home
1076,29,C,Active,1,Money 
1077,65,A,Active,0,Money 
1078,56,A,Active,1,Home
1079,38,A,Active,1,Home
1080,30,C,Dormant,1,Money 
1081,25,A,Active,0,Car
1082,57,B,Active,0,Car
1083,34,C,Inactive,1,Home
1084,50,A,Active,0,Car 
1085,28,A,Active,1,Home
1086,50,A,Active,1,Car
1087,55,B,Inactive,1,Home
1088,30,C,Dormant,1,Car 
1089,26,C,Inactive,0,Home
1090,38,C,Dormant,0,Home
1091,32,A,Active,0,Home
1092,36,B,Active,1,Car
1093,34,A,Active,0,Money
1094,46,A,Active,1,Car
1095,42,C,Dormant,0,Car
1096,33,A,Active,1,Car
1097,59,A,Active,1,Car
1098,72,B,Inactive,0,Money 
1099,35,B,Dormant,1,Car
1100,31,B,Active,0,Home
1101,27,A,Active,1,Home
1102,34,B,Dormant,1,Home
1103,27,A,Active,1,Car
1104,33,A,Active,1,Home
1105,26,A,Active,0,Car
1106,37,A,Active,1,Home
1107,51,A,Active,0,Money
1108,39,A,Active,1,Money
1109,34,C,Dormant,0,Car
1110,46,A,Active,0,Home
1111,22,B,Active,1,Money 
1112,24,C,Dormant,1,Car
1113,39,A,Active,0,Car
1114,31,A,Active,0,Money
1115,24,C,Active,1,Home
1116,63,B,Active,1,Car 
1117,44,C,Dormant,1,Car
1118,46,B,Active,1,Car
1119,39,A,Active,1,Car
1120,24,C,Inactive,1,Money
1121,24,A,Active,1,Money
1122,28,A,Active,0,Money
1123,50,A,Active,0,Home
1124,27,A,Active,1,Home
1125,26,C,Dormant,1,Money
1126,32,B,Active,1,Car
1127,56,B,Dormant,0,Money 
1128,32,B,Active,0,Car
1129,30,B,Inactive,1,Home
1130,29,B,Active,1,Home
1131,42,A,Active,1,Home
1132,49,C,Inactive,1,Home
1133,34,B,Active,0,Money 
1134,50,A,Active,1,Home
1135,28,A,Active,1,Car
1136,29,C,Active,1,Car 
1137,55,C,Active,1,Home
1138,26,B,Active,1,Car
1139,20,C,Inactive,1,Car
1140,66,A,Active,1,Money 
1141,38,A,Active,0,Money 
1142,33,B,Dormant,1,Home
1143,34,A,Active,1,Car
1144,22,A,Active,1,Money 
1145,26,B,Active,0,Home
1146,58,B,Active,0,Money
1147,43,B,Active,1,Car 
1148,21,C,Active,1,Car
1149,23,A,Active,0,Car 
1150,22,B,Active,1,Car 
1151,29,A,Active,1,Car
1152,63,B,Dormant,0,Car
1153,30,A,Active,1,Money
1154,25,A,Active,1,Home
1155,45,A,Dormant,1,Car 
1156,44,A,Active,0,Car
1157,45,B,Active,1,Money 
1158,28,B,Inactive,1,Car
1159,21,B,Active,1,Car
1160,45,A,Active,0,Car
1161,28,A,Active,0,Home
1162,37,A,Active,0,Money
1163,45,A,Active,0,Home
1164,72,A,Active,0,Money 
1165,29,A,Active,0,Home
1166,29,C,Active,0,Car
1167,35,C,Dormant,1,Car
1168,32,A,Active,1,Money 
1169,53,C,Dormant,0,Car
1170,46,C,Dormant,0,Home
1171,44,B,Dormant,0,Car 
1172,52,A,Active,1,Car 
1173,25,A,Active,1,Car
1174,33,C,Dormant,1,Home
1175,21,C,Active,1,Car
1176,36,B,Active,1,Car
1177,33,A,Active,0,Money 
1178,39,A,Active,1,Car
1179,47,C,Dormant,0,Car
1180,30,C,Active,0,Car
1181,20,A,Active,0,Home
1182,36,A,Active,0,Car
1183,63,A,Active,0,Money 
1184,47,A,Active,1,Car 
1185,35,A,Active,1,Car
1186,40,A,Active,1,Home
1187,34,A,Active,0,Car
1188,33,C,Dormant,1,Money
1189,32,B,Active,1,Car
1190,25,B,Active,0,Car
1191,43,A,Active,0,Home
1192,20,C,Dormant,0,Home
1193,59,C,Inactive,1,Car 
1194,40,A,Active,1,Car
1195,51,B,Dormant,0,Home
1196,24,B,Active,1,Car 
1197,43,A,Inactive,0,Money 
1198,64,B,Inactive,1,Home
1199,27,C,Dormant,1,Home
1200,35,B,Inactive,0,Car
1201,27,C,Dormant,1,Money 
1202,33,A,Active,1,Car 
1203,40,A,Inactive,0,Home
1204,39,C,Inactive,1,Car
1205,34,A,Active,1,Car
1206,45,A,Active,0,Money
1207,59,A,Active,0,Home
1208,24,B,Active,0,Car
1209,37,C,Dormant,0,Money
1210,43,A,Active,0,Car 
1211,35,A,Active,1,Home
1212,22,A,Active,1,Car 
1213,33,A,Active,0,Car
1214,38,A,Inactive,1,Car 
1215,65,C,Active,0,Money 
1216,30,B,Active,1,Car
1217,31,B,Inactive,1,Money
1218,45,A,Active,0,Car
1219,43,B,Active,1,Car
1220,37,A,Dormant,1,Car
1221,46,C,Dormant,0,Money
1222,30,A,Active,0,Car
1223,43,A,Active,1,Car
1224,27,A,Inactive,0,Car
1225,29,A,Active,1,Car
1226,36,A,Active,1,Home
1227,40,C,Dormant,1,Car
1228,52,A,Active,0,Car
1229,42,A,Active,0,Home
1230,25,A,Inactive,1,Home
1231,44,A,Active,1,Home
1232,29,B,Active,1,Money
1233,59,A,Active,0,Money 
1234,31,B,Active,0,Car
1235,64,A,Active,0,Money 
1236,64,A,Active,0,Money 
1237,23,C,Active,1,Car
1238,46,C,Dormant,0,Car
1239,46,A,Active,1,Money 
1240,43,C,Dormant,0,Home
1241,43,A,Inactive,1,Home
1242,25,B,Active,1,Car
1243,37,B,Dormant,0,Car
1244,32,A,Active,1,Car 
1245,45,A,Active,0,Car
1246,47,B,Active,1,Car
1247,51,A,Active,0,Car
1248,58,B,Active,1,Car
1249,36,C,Dormant,1,Money
1250,51,A,Active,0,Car
1251,49,C,Dormant,1,Money 
1252,41,A,Active,0,Car
1253,52,B,Inactive,0,Money 
1254,59,A,Active,1,Car 
1255,48,B,Active,1,Car
1256,31,C,Dormant,1,Money
1257,60,A,Active,0,Home
1258,44,A,Active,0,Money
1259,56,A,Active,0,Money
1260,52,B,Inactive,0,Car 
1261,43,B,Active,0,Home
1262,52,C,Inactive,0,Home
1263,28,C,Active,0,Car 
1264,44,A,Active,1,Car
1265,25,A,Active,0,Money 
1266,27,B,Inactive,0,Car
1267,48,A,Dormant,1,Home
1268,32,B,Active,0,Home
1269,37,A,Active,0,Car
1270,48,A,Active,0,Money 
1271,40,A,Active,0,Car
1272,55,A,Active,0,Home
1273,64,B,Inactive,0,Car
1274,24,A,Active,0,Car
1275,62,A,Active,0,Car
1276,62,A,Inactive,0,Home
1277,26,B,Inactive,1,Car
1278,26,A,Active,1,Car
1279,46,A,Active,0,Car 
1280,31,C,Dormant,0,Car
1281,35,A,Inactive,1,Money 
1282,70,A,Active,0,Money 
1283,44,A,Active,0,Home
1284,28,A,Inactive,1,Car
1285,39,A,Active,0,Home
1286,46,A,Active,1,Car
1287,33,C,Dormant,1,Car
1288,35,B,Active,1,Home
1289,25,A,Active,1,Car 
1290,29,A,Active,0,Home
1291,34,C,Dormant,1,Home
1292,56,A,Active,1,Car
1293,42,A,Active,1,Money
1294,45,A,Active,0,Car
1295,27,B,Active,1,Car
1296,30,A,Active,1,Car
1297,24,B,Active,1,Home
1298,28,A,Active,0,Home
1299,51,A,Active,0,Car
1300,51,A,Active,0,Home
1301,41,A,Active,0,Car
1302,23,A,Active,1,Home
1303,34,B,Dormant,1,Car 
1304,30,A,Active,1,Car
1305,34,B,Inactive,1,Car
1306,61,A,Active,0,Car
1307,40,A,Active,1,Home
1308,31,A,Active,1,Car
1309,48,B,Active,1,Car
1310,43,C,Dormant,1,Car
1311,19,B,Active,1,Car
1312,38,B,Active,0,Car 
1313,42,B,Dormant,0,Money
1314,56,A,Active,0,Car
1315,69,B,Dormant,0,Car 
1316,38,A,Active,0,Home
1317,57,A,Active,0,Car
1318,43,A,Active,0,Money
1319,38,A,Active,1,Home
1320,25,A,Active,0,Car
1321,25,A,Active,1,Home
1322,47,B,Active,0,Car
1323,40,A,Active,0,Money 
1324,43,A,Active,1,Car
1325,50,A,Active,0,Car
1326,25,C,Active,1,Car
1327,34,A,Active,1,Home
1328,27,A,Active,1,Home
1329,29,A,Inactive,1,Money 
1330,42,A,Active,0,Car
1331,47,B,Active,1,Car
1332,72,A,Active,0,Money 
1333,31,C,Active,1,Car
1334,23,C,Dormant,1,Car
1335,36,C,Active,1,Car
1336,47,B,Inactive,0,Home
1337,36,A,Active,0,Money 
1338,59,B,Dormant,0,Home
1339,40,B,Active,0,Car 
1340,31,B,Active,1,Car
1341,47,B,Active,0,Money 
1342,47,C,Active,1,Car
1343,42,A,Active,0,Car
1344,42,A,Active,0,Car
1345,51,A,Active,1,Money 
1346,40,A,Inactive,1,Car 
1347,47,A,Active,1,Car
1348,47,C,Inactive,0,Car
1349,50,A,Active,1,Home
1350,22,B,Active,0,Car
1351,30,A,Active,1,Home
1352,23,A,Active,0,Home
1353,28,C,Active,1,Home
1354,36,A,Active,1,Car 
1355,35,A,Active,0,Car 
1356,43,C,Dormant,0,Home
1357,29,A,Active,1,Car 
1358,71,A,Active,0,Money 
1359,21,A,Active,1,Home
1360,51,C,Dormant,0,Home
1361,40,B,Active,1,Car 
1362,33,B,Active,1,Money 
1363,49,A,Active,0,Car
1364,37,B,Dormant,1,Home
1365,30,A,Active,1,Money 
1366,59,A,Active,0,Car
1367,25,A,Inactive,1,Money
1368,43,B,Dormant,0,Money
1369,67,C,Inactive,0,Money
1370,31,A,Active,1,Car
1371,39,A,Active,1,Money 
1372,57,A,Active,0,Home
1373,51,A,Active,0,Car 
1374,24,C,Active,1,Car
1375,34,A,Active,1,Money 
1376,33,A,Active,1,Home
1377,24,A,Active,1,Car
1378,21,A,Active,0,Money 
1379,40,A,Active,1,Car
1380,33,A,Active,1,Money
1381,32,C,Active,0,Money
1382,38,A,Active,1,Money
1383,26,A,Active,0,Car
1384,22,C,Dormant,1,Car
1385,40,C,Active,0,Car
1386,32,A,Active,1,Home
1387,45,C,Dormant,0,Car
1388,30,B,Active,1,Home
1389,66,C,Active,1,Car
1390,63,C,Dormant,0,Money
1391,45,A,Active,1,Home
1392,34,B,Active,1,Home
1393,45,A,Active,1,Money 
1394,32,A,Dormant,0,Home
1395,57,A,Active,0,Money 
1396,40,A,Active,0,Home
1397,38,A,Inactive,1,Car
1398,21,C,Active,1,Car
1399,20,C,Dormant,1,Home
1400,56,C,Dormant,1,Car
1401,55,C,Active,0,Money
1402,61,C,Dormant,0,Car
1403,47,A,Inactive,0,Home
1404,58,C,Dormant,0,Car
1405,35,A,Active,1,Car
1406,32,A,Active,1,Money
1407,20,C,Inactive,0,Car
1408,44,B,Active,1,Home
1409,23,A,Active,1,Money
1410,51,A,Active,1,Car
1411,59,B,Active,1,Money
1412,47,A,Dormant,0,Money
1413,47,B,Active,0,Car 
1414,26,A,Active,1,Home
1415,58,B,Dormant,1,Home
1416,27,A,Active,0,Money 
1417,30,A,Active,1,Car 
1418,31,A,Active,1,Car
1419,23,A,Active,1,Car
1420,48,B,Dormant,0,Car
1421,38,A,Active,1,Car
1422,73,B,Active,0,Money 
1423,30,A,Active,0,Car
1424,44,A,Inactive,0,Car
1425,42,B,Active,0,Car
1426,30,A,Active,1,Home
1427,24,A,Active,0,Car
1428,35,A,Active,0,Home
1429,25,A,Active,1,Car
1430,35,C,Dormant,0,Home
1431,32,A,Active,0,Car
1432,28,A,Active,1,Money 
1433,31,A,Active,1,Home
1434,69,B,Inactive,1,Car
1435,37,A,Active,1,Car
1436,20,C,Dormant,1,Home
1437,35,C,Active,1,Money 
1438,52,B,Inactive,0,Car
1439,53,A,Active,0,Car 
1440,40,B,Active,0,Car 
1441,43,C,Active,1,Money 
1442,30,B,Inactive,1,Money 
1443,61,A,Active,0,Car
1444,43,A,Active,0,Car
1445,37,B,Active,0,Money 
1446,46,B,Inactive,0,Home
1447,35,A,Active,1,Money
1448,55,B,Active,0,Car
1449,32,B,Active,1,Money 
1450,39,A,Active,0,Car 
1451,36,A,Active,0,Car
1452,61,A,Active,1,Car
1453,38,A,Active,1,Car
1454,36,NULL,NULL,0,0
1455,30,B,Active,0,Car 
1456,45,B,Inactive,0,Car 
1457,30,A,Active,1,Money
1458,36,A,Active,1,Home
1459,45,A,Active,0,Car 
1460,25,A,Active,1,Car
1461,70,C,Active,1,Money
1462,28,C,Dormant,0,Home
1463,58,A,Active,0,Money 
1464,40,A,Active,1,Money
1465,54,A,Active,1,Car
1466,44,A,Active,0,Home
1467,31,C,Active,0,Car
1468,29,A,Active,1,Car
1469,38,A,Dormant,0,Home
1470,25,C,Dormant,1,Car
1471,26,A,Active,0,Money 
1472,30,B,Inactive,1,Car
1473,35,A,Active,0,Car
1474,25,C,Active,0,Car
1475,29,A,Active,1,Home
1476,54,B,Dormant,0,Home
1477,23,C,Inactive,1,Car
1478,63,A,Inactive,0,Car 
1479,25,B,Inactive,0,Car
1480,30,A,Inactive,1,Car
1481,50,A,Active,0,Car
1482,39,C,Dormant,0,Car
1483,31,A,Active,1,Money 
1484,38,B,Active,0,Car 
1485,37,A,Inactive,0,Home
1486,39,C,Dormant,1,Car
1487,36,A,Active,0,Money
1488,36,B,Active,1,Home
1489,70,A,Active,0,Money 
1490,69,C,Dormant,0,Money
1491,31,A,Active,0,Car 
1492,25,B,Active,1,Car
1493,29,B,Inactive,1,Car
1494,50,A,Active,0,Home
1495,43,B,Inactive,0,Car
1496,52,A,Active,1,Home
1497,54,A,Active,0,Home
1498,42,A,Active,1,Home
1499,30,B,Active,0,Home
1500,38,A,Active,1,Money 
1501,55,B,Active,1,Home
1502,33,A,Active,1,Car
1503,62,B,Dormant,1,Home
1504,61,C,Dormant,1,Car
1505,33,NULL,NULL,0,0
1506,38,B,Inactive,0,Car 
1507,37,A,Active,1,Money 
1508,61,C,Dormant,0,Home
1509,31,B,Inactive,1,Car
1510,31,A,Active,1,Car
1511,53,A,Active,1,Car
1512,46,B,Active,1,Money 
1513,25,B,Inactive,0,Car
1514,22,A,Active,1,Car
1515,37,A,Active,0,Car 
1516,61,C,Dormant,1,Money 
1517,39,C,Dormant,0,Home
1518,21,A,Active,1,Car 
1519,58,B,Active,0,Car
1520,28,A,Active,0,Car 
1521,39,B,Dormant,0,Car 
1522,45,A,Active,1,Car
1523,28,C,Active,1,Money
1524,24,A,Active,1,Home
1525,43,B,Active,0,Car
1526,42,C,Dormant,1,Home
1527,34,B,Inactive,1,Money
1528,69,A,Active,0,Money 
1529,26,A,Inactive,1,Car 
1530,22,B,Dormant,1,Home
1531,20,B,Active,0,Car 
1532,39,A,Active,1,Home
1533,46,A,Inactive,0,Home
1534,43,A,Dormant,1,Car
1535,35,A,Active,1,Car
1536,44,B,Inactive,1,Home
1537,48,B,Dormant,0,Car
1538,34,A,Active,0,Car 
1539,48,B,Active,0,Car
1540,26,B,Dormant,0,Home
1541,34,A,Active,1,Car
1542,42,A,Active,1,Money 
1543,25,B,Active,1,Car
1544,30,B,Dormant,1,Money
1545,47,C,Dormant,1,Home
1546,70,B,Active,0,Home
1547,45,B,Inactive,1,Car
1548,38,A,Active,0,Car 
1549,50,B,Active,0,Car
1550,24,C,Dormant,1,Home
1551,22,C,Active,1,Home
1552,44,A,Active,1,Money 
1553,31,A,Active,0,Home
1554,51,B,Dormant,0,Money
1555,41,B,Dormant,1,Car 
1556,48,C,Active,1,Money 
1557,35,A,Active,0,Car
1558,33,C,Active,0,Car
1559,63,B,Active,0,Home
1560,46,C,Active,0,Car
1561,51,A,Active,0,Home
1562,25,A,Active,1,Car
1563,30,C,Active,1,Home
1564,51,A,Active,1,Home
1565,28,A,Active,1,Car
1566,38,B,Active,1,Car 
1567,22,C,Active,1,Money 
1568,28,A,Active,0,Home
1569,31,A,Active,1,Money
1570,35,A,Active,1,Home
1571,27,B,Active,1,Home
1572,46,A,Active,0,Money
1573,44,A,Active,0,Car 
1574,26,C,Active,0,Car
1575,25,B,Active,0,Car
1576,28,B,Inactive,0,Home
1577,44,A,Active,1,Car
1578,53,A,Inactive,0,Home
1579,23,A,Active,1,Car
1580,35,A,Active,0,Money 
1581,31,B,Active,1,Home
1582,34,C,Inactive,1,Money 
1583,30,B,Dormant,1,Car
1584,40,A,Active,1,Car
1585,68,A,Active,1,Money 
1586,39,A,Active,0,Home
1587,46,B,Active,0,Car 
1588,36,A,Active,1,Car
1589,39,A,Active,0,Money
1590,33,B,Active,1,Car 
1591,44,A,Active,0,Home
1592,51,A,Active,0,Car
1593,41,A,Active,0,Car
1594,52,A,Active,0,Money
1595,52,B,Active,1,Home
1596,40,A,Active,0,Car
1597,22,B,Active,0,Money
1598,42,A,Active,0,Car 
1599,42,C,Dormant,0,Money 
1600,45,B,Active,0,Home
1601,50,A,Active,1,Money 
1602,47,C,Dormant,0,Money 
1603,45,C,Active,1,Home
1604,46,A,Inactive,1,Car
1605,39,A,Active,0,Car
1606,44,A,Active,0,Money
1607,38,A,Active,1,Car
1608,60,A,Active,0,Money 
1609,25,A,Active,0,Home
1610,46,A,Active,1,Car
1611,45,B,Active,1,Money
1612,29,B,Dormant,1,Car
1613,49,A,Active,0,Car
1614,28,A,Active,1,Money
1615,23,B,Active,0,Car
1616,45,B,Active,0,Car
1617,47,A,Active,0,Car
1618,51,A,Active,0,Home
1619,36,B,Active,0,Money 
1620,52,A,Inactive,0,Car
1621,27,C,Active,1,Car 
1622,30,A,Active,0,Home
1623,23,B,Inactive,1,Car
1624,26,B,Active,1,Money 
1625,49,B,Dormant,0,Car
1626,51,A,Inactive,1,Car
1627,59,C,Dormant,0,Car
1628,21,B,Active,0,Car
1629,37,B,Active,1,Car 
1630,43,A,Active,0,Home
1631,30,A,Active,1,Car
1632,50,A,Active,0,Car 
1633,43,A,Inactive,0,Money 
1634,49,B,Active,1,Car
1635,33,A,Active,1,Car
1636,56,B,Active,1,Car 
1637,41,B,Active,1,Car 
1638,32,A,Active,1,Car
1639,32,B,Dormant,0,Car 
1640,43,A,Active,1,Car 
1641,56,A,Active,1,Car
1642,26,A,Dormant,0,Car
1643,48,A,Active,0,Car 
1644,52,C,Dormant,0,Money 
1645,30,B,Active,1,Car
1646,36,B,Inactive,1,Car 
1647,48,A,Active,0,Car
1648,69,A,Inactive,0,Money 
1649,30,A,Active,0,Home
1650,60,A,Inactive,0,Car 
1651,68,A,Active,0,Money 
1652,55,A,Active,1,Car
1653,39,A,Active,1,Car
1654,62,A,Active,0,Money 
1655,29,C,Active,1,Home
1656,38,A,Active,1,Home
1657,50,B,Dormant,0,Car
1658,48,A,Active,1,Home
1659,28,C,Dormant,0,Car
1660,42,B,Inactive,1,Car
1661,48,A,Active,1,Home
1662,45,B,Active,0,Car
1663,24,C,Active,0,Car
1664,44,A,Active,0,Car
1665,65,C,Active,1,Car 
1666,29,C,Dormant,0,Money
1667,48,A,Active,0,Car
1668,30,A,Active,1,Money 
1669,30,B,Active,0,Car
1670,34,A,Active,0,Home
1671,50,B,Active,0,Car
1672,36,A,Active,0,Car
1673,39,A,Active,0,Car
1674,27,A,Active,1,Car 
1675,30,C,Active,0,Money
1676,46,A,Active,1,Car
1677,48,C,Inactive,0,Car 
1678,61,B,Dormant,0,Home
1679,31,C,Dormant,1,Home
1680,32,A,Inactive,1,Car
1681,31,B,Active,1,Money 
1682,43,B,Active,0,Car
1683,30,C,Dormant,1,Car
1684,68,A,Inactive,1,Money 
1685,26,A,Active,1,Home
1686,46,C,Inactive,0,Car
1687,53,C,Inactive,0,Home
1688,33,A,Active,1,Car
1689,31,C,Inactive,0,Money 
1690,54,C,Dormant,0,Car
1691,34,A,Active,1,Money
1692,42,A,Active,0,Car
1693,26,C,Inactive,1,Car
1694,44,A,Active,1,Car
1695,27,B,Active,1,Money 
1696,54,A,Active,0,Money
1697,32,B,Inactive,1,Car
1698,43,A,Active,1,Car
1699,43,A,Dormant,1,Home
1700,74,C,Dormant,0,Money
1701,57,A,Active,0,Car 
1702,45,A,Active,0,Home
1703,47,A,Active,0,Home
1704,23,C,Dormant,0,Home
1705,52,B,Active,1,Money
1706,25,C,Active,1,Home
1707,34,A,Inactive,1,Car
1708,23,B,Active,1,Car
1709,51,A,Active,0,Home
1710,34,B,Active,1,Car
1711,25,C,Inactive,0,Money 
1712,39,A,Inactive,1,Home
1713,46,C,Inactive,1,Home
1714,34,A,Active,1,Home
1715,29,A,Active,1,Money
1716,36,A,Active,1,Car
1717,45,A,Active,1,Money
1718,46,A,Active,0,Home
1719,39,A,Active,0,Money 
1720,30,B,Active,1,Home
1721,27,A,Inactive,0,Car
1722,23,B,Inactive,1,Car
1723,55,B,Active,0,Money 
1724,40,C,Dormant,1,Car
1725,54,A,Active,0,Car
1726,62,B,Active,1,Money 
1727,28,C,Active,1,Car
1728,54,B,Active,0,Money
1729,28,A,Active,0,Car
1730,26,C,Dormant,1,Car
1731,44,B,Active,0,Money
1732,43,A,Active,0,Money
1733,47,A,Active,0,Car
1734,40,A,Active,1,Car
1735,54,B,Active,1,Car
1736,38,A,Active,1,Home
1737,30,A,Active,1,Car 
1738,33,C,Active,1,Car
1739,52,B,Inactive,0,Car
1740,26,A,Active,0,Money
1741,61,B,Active,0,Money 
1742,45,A,Active,0,Car
1743,37,B,Active,0,Car
1744,44,A,Active,1,Car
1745,28,A,Active,1,Car
1746,24,C,Inactive,1,Home
1747,33,C,Dormant,0,Home
1748,56,A,Active,0,Home
1749,24,B,Active,1,Money
1750,33,C,Inactive,1,Money 
1751,59,B,Active,1,Car
1752,30,A,Active,1,Car
1753,22,C,Dormant,1,Car 
1754,21,B,Active,1,Car
1755,50,C,Dormant,0,Car 
1756,50,A,Active,1,Car
1757,52,A,Active,1,Car
1758,37,A,Active,1,Car
1759,33,B,Inactive,1,Car
1760,51,A,Active,1,Money 
1761,56,A,Active,0,Money 
1762,46,C,Active,1,Money 
1763,27,B,Active,0,Car 
1764,43,B,Dormant,0,Home
1765,30,A,Active,1,Home
1766,20,C,Active,0,Car
1767,49,A,Active,1,Home
1768,56,A,Active,1,Car 
1769,38,C,Inactive,0,Money 
1770,34,A,Active,1,Car
1771,21,B,Active,0,Car
1772,49,C,Dormant,0,Car 
1773,58,C,Dormant,0,Home
1774,35,A,Inactive,1,Car 
1775,60,A,Active,0,Car
1776,30,A,Active,1,Money
1777,50,C,Active,0,Car
1778,58,A,Active,1,Car 
1779,33,C,Inactive,0,Car 
1780,46,A,Active,0,Money 
1781,51,A,Active,0,Car 
1782,24,A,Active,1,Money 
1783,67,C,Active,1,Car
1784,33,A,Active,0,Home
1785,21,C,Dormant,0,Home
1786,30,A,Inactive,0,Car
1787,46,A,Active,1,Car 
1788,59,A,Active,1,Home
1789,20,A,Active,1,Money
1790,30,A,Active,1,Car
1791,24,C,Active,0,Money 
1792,51,B,Active,1,Car
1793,49,A,Inactive,0,Money 
1794,31,B,Dormant,1,Car 
1795,31,A,Active,0,Car
1796,42,C,Active,1,Car 
1797,26,C,Active,1,Home
1798,34,B,Active,0,Car
1799,69,C,Dormant,1,Money
1800,28,A,Active,0,Car
1801,30,B,Active,0,Money 
1802,24,C,Dormant,1,Car 
1803,28,C,Active,0,Car
1804,45,B,Active,0,Car
1805,43,A,Active,0,Car
1806,53,B,Dormant,0,Car
1807,42,C,Inactive,0,Home
1808,53,B,Active,0,Car
1809,54,C,Active,0,Home
1810,21,C,Inactive,1,Money 
1811,49,B,Active,1,Car
1812,24,C,Dormant,1,Car
1813,34,A,Active,1,Home
1814,28,A,Active,1,Home
1815,52,A,Active,0,Car
1816,52,C,Inactive,0,Car 
